1. open,2. high,3. low,4. close,5. volume
407.604,407.736,407.564,407.672,49967.0
407.674,407.736,407.494,407.624,48806.0
407.734,407.766,407.494,407.584,36356.0
407.335,407.766,407.325,407.734,64158.0
407.504,407.626,407.313,407.342,37678.0
407.494,407.666,407.335,407.485,61272.0
407.494,407.596,407.315,407.475,60345.0
407.335,407.576,407.115,407.465,57252.0
406.566,407.396,406.536,407.345,95960.0
406.742,406.748,406.356,406.556,82061.0
406.656,406.877,406.487,406.728,74926.0
407.185,407.187,406.556,406.676,65214.0
407.085,407.366,407.025,407.135,52906.0
407.035,407.157,406.826,407.035,69095.0
407.514,407.576,406.915,407.085,76300.0
407.624,407.826,407.484,407.565,71142.0
407.434,407.776,407.375,407.654,40782.0
407.514,407.646,407.275,407.423,49240.0
407.574,407.756,407.474,407.56,42145.0
407.614,407.756,407.506,407.507,41388.0
407.963,408.085,407.505,407.584,53208.0
408.14,408.215,407.954,407.954,40651.0
407.944,408.245,407.914,408.163,54111.0
408.273,408.325,407.894,407.934,31934.0
408.423,408.425,408.023,408.263,38882.0
408.423,408.574,408.263,408.423,58315.0
408.802,408.864,408.393,408.423,42692.0
409.126,409.368,408.742,408.792,74380.0
408.675,409.313,408.675,409.112,59037.0
408.363,408.764,408.323,408.702,41468.0
408.552,408.834,408.223,408.321,70237.0
408.143,408.614,408.123,408.533,50826.0
407.894,408.225,407.804,408.133,41779.0
407.305,408.195,407.265,408.014,62632.0
407.155,407.396,406.925,407.335,53744.0
407.484,407.546,407.125,407.135,59821.0
407.624,407.776,407.355,407.425,63878.0
407.14,407.676,407.025,407.634,51882.0
407.484,407.516,406.726,407.165,143379.0
408.293,408.305,407.414,407.465,103356.0
408.463,408.614,408.173,408.253,59057.0
408.443,409.053,408.443,408.473,54763.0
408.842,409.393,408.475,408.493,62447.0
408.817,409.233,408.313,408.862,90444.0
409.76,409.862,408.642,408.812,175957.0
409.591,410.112,409.401,409.751,74810.0
410.319,410.71,409.591,409.641,54178.0
409.89,410.76,409.69,410.539,344473.0
409.68,410.022,409.551,410.02,5388.0
409.491,410.241,409.461,409.681,4699.0
411.507,411.759,409.461,409.611,18277.0
411.517,411.759,411.357,411.507,929.0
411.527,411.759,411.457,411.632,465.0
411.627,411.908,411.527,411.677,1090.0
411.767,411.908,411.627,411.907,404.0
411.607,411.908,411.607,411.907,73.0
411.896,411.908,411.607,411.827,1050.0
411.712,411.838,411.647,411.717,237.0
411.532,411.729,411.457,411.727,961.0
411.607,411.723,411.457,411.587,365.0
411.642,411.759,411.457,411.707,771.0
411.896,411.898,411.607,411.677,934.0
411.797,411.908,411.657,411.857,324.0
411.777,411.828,411.707,411.747,212.0
411.762,411.948,411.737,411.857,255.0
411.846,411.988,411.737,411.842,439.0
411.871,412.118,411.757,411.917,940.0
411.976,412.098,411.757,411.872,181.0
411.777,412.198,411.757,411.957,59.0
412.046,412.198,411.757,411.907,508.0
412.206,412.208,411.856,411.907,142.0
412.206,412.347,412.086,412.206,66.0
412.196,412.357,411.896,412.356,376.0
412.196,412.318,411.905,412.096,699.0
412.206,412.208,411.886,412.046,361.0
411.996,412.178,411.906,412.046,187.0
411.846,417.319,411.757,412.206,1045.0
411.846,412.058,411.846,411.897,558.0
411.896,411.898,411.737,411.847,677.0
411.931,412.098,411.775,411.972,324.0
412.076,412.208,411.733,411.734,863.0
412.056,412.083,411.707,412.076,214.0
412.206,412.208,411.941,411.942,462.0
411.856,412.208,411.827,412.206,72.0
411.657,412.198,411.657,411.872,150.0
412.096,412.098,411.607,411.617,1345.0
412.206,412.208,411.737,411.917,41.0
412.006,412.357,411.707,411.897,832.0
411.896,412.158,411.677,412.007,30.0
411.876,412.158,411.787,411.867,857.0
411.657,411.958,411.607,411.867,780.0
411.876,411.958,411.607,411.782,692.0
411.607,411.958,411.607,411.607,145.0
411.787,411.958,411.782,411.887,81.0
411.707,411.958,411.607,411.607,80.0
411.956,411.958,411.747,411.887,396.0
412.006,412.038,411.757,411.757,149.0
412.086,412.278,411.856,412.106,228.0
412.156,412.457,412.056,412.176,2095.0
412.086,412.517,412.086,412.236,1123.0
411.906,412.228,411.717,412.226,465.0
411.822,412.238,411.757,411.892,2335.0
411.827,412.038,411.657,412.036,797.0
411.677,411.828,411.607,411.607,375.0
411.737,411.808,411.637,411.807,331.0
411.861,412.058,411.607,411.807,462.0
412.026,412.258,411.607,411.837,411.0
411.827,412.128,411.612,412.036,3191.0
411.767,411.829,411.098,411.732,148.0
411.837,412.058,411.633,411.677,275.0
411.926,412.058,411.787,411.967,445.0
411.797,412.058,411.657,411.927,1353.0
411.886,411.978,411.597,411.757,1036.0
411.976,412.008,411.807,412.007,260.0
411.946,412.008,411.876,411.897,485.0
412.056,412.058,411.896,411.952,261.0
411.976,412.058,411.896,411.947,272.0
411.976,412.039,411.906,411.907,153.0
412.056,412.058,411.936,412.007,1458.0
412.006,412.098,411.938,412.056,223.0
412.046,412.048,411.906,411.907,3.0
412.106,412.108,412.016,412.096,141.0
411.966,412.108,411.896,412.007,223.0
411.951,412.108,411.098,411.098,2183.0
412.106,412.108,411.966,412.007,631.0
412.056,412.108,412.007,412.106,1374.0
411.956,412.108,411.896,412.076,499.0
412.091,412.108,411.951,411.952,1236.0
412.356,412.357,411.976,412.106,383.0
412.306,412.357,412.231,412.236,923.0
412.465,412.467,412.116,412.116,910.0
412.455,412.557,412.455,412.501,136.0
412.256,413.925,412.046,412.536,2434.0
412.266,413.685,411.717,412.216,2378.0
412.206,413.715,411.098,412.116,1365.0
412.615,413.695,411.098,411.098,1817.0
413.054,413.186,411.787,412.633,661.0
412.331,413.975,411.098,412.546,7892.0
412.555,412.557,412.475,412.476,101.0
412.515,412.557,412.495,412.496,4.0
412.505,412.507,412.505,412.506,67.0
412.595,412.597,412.505,412.516,141.0
412.495,412.587,412.495,412.585,230.0
412.465,412.477,412.465,412.476,100.0
412.455,412.477,412.425,412.426,115.0
412.465,412.467,412.405,412.406,88.0
412.366,412.447,412.366,412.446,122.0
412.306,412.357,412.286,412.356,78.0
412.356,412.357,412.296,412.336,47.0
412.346,412.347,412.306,412.306,9.0
412.296,412.347,412.296,412.296,336.0
412.286,412.288,412.286,412.286,1.0
412.126,412.268,412.126,412.266,611.0
412.196,412.218,412.196,412.216,55.0
412.296,412.298,412.296,412.296,1.0
412.116,412.258,412.106,412.216,1454.0
412.226,412.347,412.166,412.166,373.0
412.226,412.248,412.156,412.156,72.0
412.256,412.347,412.226,412.256,34.0
412.395,412.397,412.336,412.346,132.0
412.196,412.397,412.196,412.396,1987.0
412.196,412.198,412.126,412.156,79.0
412.126,412.198,412.126,412.196,242.0
412.046,412.158,412.046,412.156,265.0
412.006,412.048,412.006,412.046,28.0
412.006,412.038,411.956,411.957,228.0
412.096,412.098,411.956,411.997,808.0
412.066,412.068,412.066,412.066,73.0
412.196,412.198,412.006,412.036,488.0
412.086,412.198,412.076,412.196,115.0
412.206,412.208,412.106,412.176,70.0
412.246,412.248,412.206,412.206,56.0
412.206,412.248,412.196,412.246,40.0
412.136,412.208,412.136,412.206,24.0
412.056,412.118,412.056,412.116,1818.0
412.056,412.078,412.056,412.056,39.0
412.006,412.008,412.006,412.007,55.0
412.006,412.058,412.006,412.007,103.0
411.956,411.958,411.896,411.957,106.0
412.056,412.058,411.986,411.987,16.0
411.956,412.048,411.956,412.016,37.0
412.116,412.118,411.956,411.957,365.0
412.116,412.118,412.046,412.046,23.0
412.196,412.198,412.106,412.186,149.0
412.126,412.208,412.126,412.156,434.0
412.116,412.168,412.116,412.126,427.0
412.046,412.048,412.046,412.046,10.0
412.156,412.188,412.046,412.046,104.0
412.056,412.218,412.056,412.216,46.0
412.106,412.108,411.966,412.016,61.0
412.066,412.138,412.066,412.136,447.0
411.956,412.098,411.946,411.957,10.0
412.106,412.108,412.106,412.106,10.0
412.136,412.258,411.437,412.106,4628.0
412.216,412.248,412.206,412.206,12.0
412.086,412.228,412.086,412.206,59.0
412.196,412.198,412.196,412.196,72.0
412.166,412.258,412.166,412.256,152.0
412.216,412.228,412.216,412.226,21.0
412.256,412.258,412.156,412.166,4.0
412.256,412.258,412.256,412.256,1.0
412.405,412.407,412.226,412.246,262.0
412.336,412.337,412.336,412.336,2.0
412.356,412.357,412.316,412.316,2.0
412.316,412.467,412.306,412.306,3.0
412.316,412.318,412.316,412.316,5.0
412.276,412.417,412.276,412.416,5.0
412.286,412.407,412.266,412.406,79.0
412.415,412.417,412.405,412.406,2.0
412.276,412.417,412.276,412.416,25.0
412.306,412.417,412.266,412.266,211.0
412.256,412.417,412.256,412.266,112.0
412.156,412.158,412.156,412.156,1.0
412.186,412.258,412.156,412.256,280.0
412.256,412.328,412.166,412.206,9.0
412.346,412.347,412.346,412.346,49.0
412.356,412.357,412.226,412.346,6.0
412.346,412.497,412.336,412.346,677.0
412.036,412.258,411.966,412.256,249.0
412.086,412.088,412.086,412.086,2.0
412.026,412.108,412.026,412.106,60.0
411.886,412.038,411.886,412.036,11.0
412.046,412.048,412.046,412.046,38.0
412.076,412.088,412.076,412.086,66.0
411.827,411.828,411.827,411.827,7.0
411.916,411.918,411.827,411.827,159.0
411.707,411.918,411.707,411.907,195.0
411.846,411.848,411.607,411.707,105.0
411.886,411.888,411.807,411.867,27.0
412.146,412.158,411.866,411.867,893.0
412.106,412.108,412.066,412.066,102.0
412.136,412.138,412.136,412.136,1.0
412.146,412.148,412.066,412.136,154.0
412.226,412.337,412.226,412.226,5.0
412.296,412.427,412.226,412.226,723.0
412.495,412.497,412.425,412.426,45.0
412.405,412.537,412.336,412.516,107.0
412.495,412.497,412.425,412.426,15.0
412.376,412.407,412.376,412.406,148.0
412.346,412.457,412.166,412.166,152.0
412.106,412.138,412.076,412.136,13.0
412.056,412.158,411.976,412.156,360.0
412.166,412.168,412.056,412.056,150.0
412.146,412.158,412.146,412.156,236.0
412.156,412.158,412.156,412.156,206.0
412.156,412.238,412.156,412.156,383.0
412.056,412.158,412.056,412.146,406.0
412.266,412.268,412.056,412.056,1014.0
412.256,412.258,412.256,412.256,33.0
412.376,412.377,412.006,412.007,16.0
412.296,412.517,412.276,412.436,107.0
412.066,412.298,412.066,412.276,312.0
412.066,412.068,412.046,412.046,506.0
411.946,411.948,411.926,411.927,22.0
412.066,412.068,412.066,412.066,5.0
412.216,412.218,412.216,412.216,10.0
412.126,412.248,412.116,412.236,219.0
412.126,412.128,411.946,412.106,5.0
412.126,412.128,412.126,412.126,38.0
412.146,412.148,411.966,411.967,59.0
411.866,411.948,411.866,411.897,129.0
411.777,411.868,411.777,411.867,91.0
411.687,411.689,411.687,411.687,1.0
411.866,412.008,411.866,412.007,102.0
411.687,411.868,411.687,411.867,305.0
411.567,411.689,411.567,411.667,66.0
411.687,411.739,411.547,411.547,63.0
411.417,411.749,411.407,411.627,484.0
411.357,411.359,411.357,411.358,3.0
411.397,411.479,411.397,411.398,21.0
411.477,411.479,411.387,411.388,27.0
411.337,411.369,411.337,411.368,61.0
411.397,411.399,411.387,411.388,114.0
411.447,411.449,411.387,411.408,3.0
411.258,411.389,411.258,411.318,13.0
411.258,411.429,411.258,411.428,12.0
411.377,411.379,411.258,411.258,249.0
411.258,411.479,411.258,411.477,488.0
411.577,411.579,411.258,411.258,2217.0
411.697,411.699,411.557,411.557,815.0
411.697,411.699,411.597,411.597,312.0
411.976,411.978,411.677,411.687,622.0
411.926,411.978,411.926,411.977,41.0
411.926,411.928,411.926,411.927,1.0
412.286,412.288,411.936,411.977,559.0
412.326,412.328,412.326,412.326,1.0
412.256,412.328,412.196,412.306,125.0
412.366,412.367,412.206,412.326,557.0
412.455,412.507,412.455,412.506,2.0
412.366,412.367,412.366,412.366,1.0
412.366,412.527,412.366,412.366,39.0
412.366,412.367,412.366,412.366,32.0
412.475,412.477,412.366,412.366,14.0
412.485,412.547,412.485,412.546,39.0
412.366,412.367,412.366,412.366,1.0
412.505,412.527,412.505,412.526,80.0
412.405,412.547,412.405,412.506,4.0
412.386,412.567,412.386,412.565,14.0
412.545,412.547,412.545,412.546,5.0
412.565,412.567,412.545,412.546,3.0
412.545,412.547,412.545,412.546,3.0
412.376,412.547,412.376,412.546,34.0
412.515,412.587,412.445,412.446,189.0
412.625,412.627,412.585,412.585,42.0
412.585,412.637,412.555,412.635,87.0
412.585,412.597,412.585,412.595,29.0
412.595,412.597,412.595,412.595,8.0
412.545,412.557,412.545,412.556,49.0
412.505,412.547,412.505,412.546,876.0
412.485,412.487,412.455,412.456,47.0
412.455,412.487,412.455,412.456,5.0
412.326,412.457,412.326,412.456,52.0
412.326,412.437,412.326,412.436,3.0
412.326,412.328,412.206,412.206,155.0
412.386,412.387,412.386,412.386,1.0
412.266,412.268,412.266,412.266,1.0
412.356,412.357,412.266,412.266,116.0
412.326,412.328,412.286,412.286,3.0
412.366,412.367,412.346,412.346,5.0
412.455,412.497,412.326,412.406,120.0
412.405,412.507,412.405,412.506,115.0
412.395,412.417,412.356,412.356,127.0
412.445,412.447,412.395,412.436,26.0
412.455,412.457,412.395,412.396,56.0
412.455,412.457,412.455,412.456,2.0
412.425,412.557,412.366,412.556,198.0
412.296,412.497,412.296,412.496,7.0
412.346,412.347,412.296,412.296,7.0
412.286,412.337,412.256,412.336,17.0
412.296,412.298,412.136,412.286,90.0
412.166,412.347,412.166,412.346,599.0
412.146,412.168,412.146,412.166,24.0
411.936,412.098,411.936,411.977,6.0
412.186,412.188,411.936,412.166,144.0
412.186,412.188,412.056,412.186,28.0
412.216,412.218,412.056,412.056,149.0
412.056,412.058,412.056,412.056,82.0
412.136,412.178,411.996,411.997,58.0
412.186,412.188,412.156,412.176,3.0
412.236,412.238,412.196,412.196,194.0
412.036,412.228,411.986,412.156,336.0
411.846,411.998,411.846,411.997,160.0
411.866,411.868,411.727,411.757,321.0
411.926,411.938,411.916,411.927,68.0
412.196,412.198,412.026,412.056,125.0
412.356,412.357,412.196,412.256,429.0
412.395,412.447,412.296,412.356,509.0
412.495,412.497,412.495,412.496,36.0
412.465,412.617,412.376,412.615,48.0
412.845,412.847,412.356,412.456,689.0
412.775,412.847,412.565,412.845,405.0
412.775,412.777,412.645,412.645,44.0
412.865,413.036,412.515,412.516,552.0
412.775,413.046,412.775,413.045,112.0
413.004,413.026,412.775,412.775,411.0
413.024,413.026,412.875,413.005,619.0
413.354,413.356,412.905,413.035,1192.0
410.499,410.68,410.329,410.679,851.0
410.679,410.68,410.469,410.599,113.0
410.459,410.68,410.259,410.499,107.0
410.659,410.661,410.449,410.449,357.0
410.564,410.641,410.564,410.639,102.0
410.629,410.68,410.564,410.564,35.0
410.649,410.651,410.639,410.639,229.0
410.679,410.68,410.449,410.564,2342.0
410.659,410.68,410.529,410.529,589.0
410.559,410.68,410.509,410.529,695.0
410.619,410.661,410.559,410.559,68.0
410.649,410.68,410.509,410.594,541.0
410.509,410.661,410.509,410.659,11.0
410.559,410.591,410.559,410.589,13.0
410.619,410.621,410.559,410.579,105.0
410.509,410.661,410.449,410.659,798.0
410.504,410.551,410.459,410.459,72.0
410.579,410.581,410.504,410.549,15.0
410.559,410.561,410.554,410.554,51.0
410.604,410.651,410.469,410.469,153.0
410.559,410.76,410.489,410.604,61.0
410.604,410.76,410.604,410.649,41.0
410.604,410.651,410.604,410.649,3.0
410.449,410.71,410.449,410.449,255.0
410.848,410.85,410.499,410.739,58.0
410.848,410.85,410.649,410.849,62.0
410.469,410.85,410.449,410.759,126.0
410.469,410.85,410.449,410.609,57.0
410.629,410.85,410.589,410.649,69.0
410.559,410.85,410.559,410.629,9.0
410.639,410.85,410.629,410.849,15.0
410.309,410.86,410.309,410.859,7.0
410.379,410.86,410.379,410.584,104.0
410.699,410.86,410.369,410.859,1191.0
410.709,410.85,410.579,410.709,397.0
410.679,410.68,410.429,410.589,260.0
410.858,410.88,410.669,410.669,2216.0
410.948,410.95,410.808,410.859,8.0
410.868,410.96,410.818,410.859,61.0
410.832,410.96,410.832,410.869,8.0
410.878,410.95,410.808,410.894,415.0
410.808,410.88,410.808,410.809,58.0
410.858,410.92,410.808,410.879,207.0
410.928,410.95,410.808,410.879,89.0
410.948,410.95,410.878,410.948,6.0
410.878,410.88,410.808,410.879,229.0
410.898,410.95,410.858,410.948,65.0
410.818,410.95,410.818,410.879,43.0
410.808,410.95,410.808,410.879,58.0
410.958,410.96,410.883,410.958,179.0
410.958,410.96,410.883,410.938,45.0
410.938,410.96,410.858,410.859,55.0
410.883,410.94,410.883,410.938,28.0
410.938,410.956,410.858,410.955,102.0
410.883,410.96,410.883,410.948,213.0
410.908,410.96,410.808,410.884,1996.0
410.858,410.91,410.808,410.908,801.0
410.908,410.91,410.858,410.859,1148.0
410.898,410.91,410.858,410.908,609.0
410.858,410.9,410.858,410.899,21.0
410.898,410.9,410.858,410.859,137.0
410.898,410.91,410.808,410.908,8.0
410.858,410.86,410.858,410.859,2.0
410.908,410.91,410.858,410.899,1191.0
410.858,410.91,410.858,410.908,426.0
410.908,410.91,410.808,410.879,279.0
410.908,410.91,410.858,410.908,23.0
410.908,410.91,410.858,410.908,43.0
410.858,410.91,410.858,410.859,22.0
410.858,410.91,410.808,410.906,71.0
410.878,410.91,410.808,410.859,60.0
410.858,410.91,410.858,410.859,548.0
410.858,410.91,410.808,410.809,310.0
410.808,410.88,410.808,410.859,120.0
410.809,410.91,410.809,410.859,307.0
410.858,410.91,410.808,410.859,21.0
410.808,410.91,410.808,410.908,30.0
410.858,410.91,410.808,410.908,186.0
410.948,410.959,410.818,410.859,1242.0
410.948,410.96,410.908,410.933,379.0
410.908,410.96,410.908,410.948,69.0
410.958,410.96,410.908,410.908,235.0
410.958,410.96,410.908,410.958,54.0
410.933,410.96,410.933,410.958,15.0
410.948,410.96,410.933,410.958,227.0
410.908,410.96,410.908,410.958,79.0
410.933,410.95,410.933,410.948,54.0
410.958,410.96,410.918,410.948,100.0
410.908,410.96,410.908,410.908,367.0
410.958,410.96,410.908,410.908,169.0
410.958,410.96,410.908,410.913,418.0
410.933,410.96,410.908,410.933,9.0
410.908,411.259,410.908,410.933,267.0
411.258,411.259,411.038,411.258,5.0
411.038,411.259,410.918,411.083,58.0
410.833,411.259,410.808,410.968,3813.0
410.857,410.86,410.808,410.834,7.0
410.81,410.86,410.81,410.859,335.0
410.898,410.91,410.833,410.834,194.0
410.811,410.91,410.811,410.908,352.0
410.958,410.96,410.858,410.859,74.0
410.888,410.95,410.838,410.948,54.0
410.883,410.96,410.808,410.958,108.0
410.888,410.96,410.808,410.958,15.0
410.908,410.96,410.808,410.884,223.0
410.838,411.04,410.838,410.948,170.0
410.948,411.06,410.948,411.038,236.0
410.838,411.06,410.838,411.058,117.0
411.048,411.06,410.908,410.948,380.0
410.948,411.06,410.908,411.058,206.0
411.058,411.06,410.948,410.948,33.0
411.108,411.11,410.918,411.058,367.0
411.053,411.259,411.053,411.258,13.0
411.258,411.259,410.838,410.839,11.0
411.048,411.259,411.048,411.108,55.0
411.118,411.259,411.048,411.048,21.0
411.098,411.16,410.838,411.048,26.0
411.063,411.259,410.908,411.098,86.0
410.973,411.17,410.848,411.098,408.0
411.008,411.06,410.838,410.968,108.0
410.958,411.1,410.908,411.008,64.0
410.958,411.06,410.908,410.908,114.0
410.998,411.1,410.908,411.098,134.0
411.098,411.1,410.958,410.958,39.0
410.998,411.05,410.908,410.968,93.0
410.908,411.1,410.908,410.908,31.0
410.963,411.02,410.958,411.003,114.0
411.003,411.05,410.963,410.963,58.0
411.098,411.1,410.908,410.908,95.0
411.048,411.1,410.908,411.003,18.0
411.003,411.1,410.908,411.048,92.0
411.008,411.1,410.908,411.048,26.0
410.968,411.1,410.908,410.968,91.0
411.003,411.1,410.908,410.908,353.0
411.026,411.1,410.908,411.003,131.0
411.033,411.1,410.968,411.003,106.0
410.968,411.1,410.968,411.098,201.0
411.058,411.1,410.968,411.098,133.0
411.078,411.1,410.908,411.003,129.0
410.931,411.08,410.931,411.033,44.0
411.078,411.08,410.908,410.909,13.0
411.058,411.1,410.908,411.003,216.0
410.998,411.1,410.908,411.058,612.0
411.028,411.06,410.938,411.058,19.0
411.008,411.1,410.908,411.003,10.0
411.008,411.03,411.003,411.003,32.0
411.028,411.1,411.028,411.028,54.0
411.028,411.096,410.958,411.088,120.0
411.018,411.1,410.958,410.968,173.0
411.003,411.095,410.908,410.988,26.0
410.968,411.1,410.908,411.003,168.0
410.963,411.1,410.848,410.998,202.0
410.908,411.1,410.848,410.908,115.0
410.838,410.91,410.838,410.908,180.0
410.873,410.91,410.838,410.869,24.0
410.838,410.91,410.838,410.874,473.0
410.838,410.91,410.838,410.84,160.0
410.848,410.91,410.838,410.839,18.0
410.873,410.91,410.858,410.908,154.0
410.898,410.91,410.838,410.908,237.0
410.958,410.96,410.828,410.908,167.0
410.978,411.1,410.888,410.928,41.0
410.998,411.005,410.908,410.993,110.0
411.098,411.1,410.998,411.003,29.0
410.848,411.1,410.848,410.908,536.0
410.843,410.86,410.828,410.829,175.0
410.858,411.1,410.828,410.829,11570.0
410.905,410.91,410.828,410.829,18.0
410.898,410.91,410.848,410.899,194.0
410.903,410.93,410.848,410.874,226.0
410.878,410.96,410.848,410.938,206.0
410.998,411.04,410.848,411.038,80.0
411.038,411.04,410.848,410.923,25.0
411.038,411.04,410.848,410.849,10.0
410.998,411.04,410.848,410.998,160.0
410.958,411.04,410.868,410.998,164.0
410.928,411.1,410.848,410.958,99.0
410.808,411.01,410.778,410.928,1053.0
410.808,410.85,410.788,410.849,223.0
410.748,424.287,387.443,410.769,879.0
410.748,410.75,410.489,410.619,273.0
410.738,410.75,410.489,410.529,70.0
381.892,410.75,381.892,410.619,771.0
410.479,423.503,383.023,410.499,2170.0
410.659,410.75,410.259,410.459,2802.0
410.704,411.0,387.443,410.409,469.0
410.409,411.0,410.409,410.928,117.0
410.704,411.0,410.409,410.489,234.0
410.704,411.0,410.429,410.739,41.0
410.559,410.705,410.409,410.409,28.0
410.629,411.0,410.409,410.409,41.0
410.988,411.16,410.279,410.559,2988.0
411.158,411.16,410.928,411.043,56.0
411.158,411.16,410.928,411.043,805.0
410.928,411.16,410.928,411.098,34.0
411.018,411.239,411.018,411.128,703.0
411.198,411.349,411.018,411.018,1001.0
411.337,411.349,411.038,411.198,13.0
411.188,411.259,411.168,411.208,68.0
411.188,411.349,411.188,411.208,9.0
411.188,411.349,411.188,411.188,37.0
411.347,411.349,411.347,411.348,1.0
411.302,411.345,411.198,411.273,973.0
411.347,411.349,411.258,411.303,145.0
411.347,411.349,411.228,411.258,92.0
411.268,411.349,411.218,411.288,413.0
411.268,411.359,411.268,411.308,77.0
411.397,411.399,411.268,411.358,290.0
411.443,411.449,411.268,411.359,95.0
411.228,411.299,411.218,411.268,415.0
411.183,411.259,411.148,411.258,15.0
410.998,411.11,410.959,411.098,1524.0
410.938,411.02,410.858,410.958,87.0
410.968,411.02,410.858,410.938,124.0
411.058,411.1,410.993,411.018,130.0
411.018,411.1,411.008,411.098,117.0
411.078,411.08,411.018,411.018,86.0
411.088,411.1,410.858,411.038,732.0
410.978,411.11,410.958,411.088,78.0
410.983,411.11,410.898,411.088,180.0
411.058,411.11,410.858,411.098,747.0
411.118,411.12,410.858,410.983,1426.0
411.297,411.299,411.108,411.183,129.0
411.108,411.299,411.098,411.108,437.0
411.258,411.329,411.168,411.168,852.0
411.253,411.459,411.158,411.273,2147.0
411.248,411.349,411.108,411.208,466.0
411.347,411.349,411.178,411.208,10038.0
411.297,411.349,411.168,411.348,2217.0
411.179,411.339,411.098,411.293,44011.0
411.098,411.389,411.098,411.328,22964.0
411.258,411.389,411.098,411.098,43630.0
411.447,411.449,411.128,411.258,504.0
411.108,413.85,411.108,411.268,1380.0
410.978,415.607,410.858,411.288,3074.0
411.078,412.787,410.858,410.859,2514.0
411.098,411.509,411.058,411.058,120862.0
411.098,411.529,411.038,411.258,28824.0
410.988,412.048,410.988,411.098,4010818.0
411.876,411.928,410.958,410.988,379872.0
411.587,411.918,411.587,411.877,115609.0
411.767,411.769,411.427,411.567,105088.0
411.827,412.008,411.757,411.774,58045.0
412.196,412.218,411.797,411.864,74138.0
412.136,412.367,412.046,412.226,64121.0
411.787,412.208,411.787,412.146,52612.0
411.637,411.908,411.587,411.737,39282.0
412.116,412.138,411.597,411.647,53910.0
412.226,412.467,412.086,412.086,61106.0
412.206,412.387,412.076,412.201,27112.0
412.096,412.387,412.076,412.196,27960.0
412.026,412.188,411.827,412.076,42882.0
411.747,412.058,411.687,411.997,28170.0
411.787,411.828,411.617,411.707,26974.0
411.617,411.938,411.607,411.837,40160.0
411.447,411.749,411.357,411.617,27689.0
411.198,411.509,411.168,411.418,33994.0
410.873,411.289,410.788,411.138,38005.0
411.058,411.09,410.758,410.885,25309.0
411.049,411.22,410.983,411.048,22496.0
411.397,411.399,410.798,411.058,35876.0
411.372,411.539,411.258,411.353,27023.0
411.337,411.454,411.292,411.368,18109.0
411.317,411.404,411.168,411.338,32644.0
411.437,411.589,411.327,411.358,19088.0
410.928,411.549,410.928,411.428,28405.0
411.407,411.459,410.918,410.938,90793.0
411.567,411.669,411.387,411.438,24231.0
411.138,411.629,411.118,411.607,38204.0
411.138,411.215,411.068,411.158,15109.0
411.317,411.329,411.048,411.128,17899.0
411.278,411.489,411.198,411.278,11345.0
411.238,411.479,411.178,411.318,15291.0
411.168,411.249,411.078,411.158,111172.0
411.317,411.319,411.098,411.228,14851.0
411.008,411.359,410.998,411.278,21549.0
411.198,411.21,410.938,410.963,16561.0
411.246,411.248,410.948,411.128,25541.0
411.427,411.619,411.238,411.238,17781.0
411.397,411.559,411.337,411.418,26572.0
411.427,411.446,411.208,411.398,21769.0
411.248,411.639,411.178,411.418,39710.0
411.038,411.369,410.988,411.248,22364.0
410.589,411.13,410.569,411.058,19353.0
410.898,410.92,410.574,410.639,13735.0
410.689,410.91,410.569,410.884,21122.0
410.758,410.87,410.609,410.689,30551.0
410.968,411.06,410.729,410.729,22539.0
410.928,411.14,410.918,410.983,17862.0
410.958,411.02,410.838,410.948,14132.0
410.923,411.17,410.758,410.978,17427.0
410.928,411.17,410.878,410.879,18242.0
411.048,411.11,410.823,410.903,20904.0
410.988,411.19,410.988,411.158,17354.0
411.208,411.21,410.858,410.958,16363.0
411.184,411.379,411.148,411.258,23776.0
411.337,411.429,411.028,411.168,18545.0
411.387,411.599,411.233,411.358,32229.0
411.587,411.589,411.208,411.338,19719.0
411.612,411.629,411.317,411.577,26020.0
411.657,411.759,411.497,411.657,13924.0
411.687,411.948,411.577,411.752,23643.0
411.677,411.988,411.647,411.737,20133.0
411.886,412.198,411.317,411.607,61985.0
412.026,412.028,411.697,411.897,32543.0
412.515,412.547,411.976,411.977,24483.0
412.855,412.916,412.475,412.486,15949.0
413.079,413.216,412.825,412.83,9761.0
412.895,413.216,412.8,413.144,16682.0
413.159,413.216,412.795,412.803,23766.0
413.21,413.296,413.024,413.154,22777.0
413.563,413.755,413.154,413.223,44914.0
413.588,413.715,413.392,413.601,43584.0
413.523,413.665,413.364,413.664,24496.0
413.144,413.575,412.825,413.554,48984.0
413.533,413.585,413.014,413.194,43540.0
412.755,413.65,412.695,413.574,76939.0
412.221,412.838,412.221,412.765,38915.0
411.916,412.307,411.876,412.216,17822.0
411.827,412.088,411.827,411.897,13636.0
411.586,411.868,411.547,411.845,16962.0
411.567,411.589,411.397,411.577,17954.0
411.757,411.888,411.499,411.567,13350.0
411.827,411.858,411.467,411.744,25743.0
411.886,411.908,411.767,411.827,11320.0
412.026,412.028,411.797,411.907,20746.0
411.956,412.158,411.956,412.056,27846.0
412.036,412.088,411.846,412.016,35150.0
411.986,412.128,411.946,411.997,15019.0
412.376,412.377,411.936,411.947,13576.0
411.961,412.507,411.946,412.416,28766.0
411.827,412.068,411.827,411.957,12787.0
